id_lpse;nama_lpse;url;versi;id_repo;lengkap;status;id_wilayah;kategori
744;LPSE Institut Teknologi Sumatera;http://lpse.itera.ac.id/eproc4;;744;1;1;;5
713;LPSE Badan Keamanan Laut;http://lpse.bakamla.go.id/eproc4;4.5u20220520;713;1;1;;2
524;LPSE Badan Meteorologi, Klimatologi dan Geofisika;https://lpse.bmkg.go.id/eproc4;4.5u20220721;524;1;1;;2
469;LPSE Badan Nasional Pencarian dan Pertolongan (BASARNAS);http://lpse.basarnas.go.id/eproc4;;#N/A;1;1;;2
158;LPSE Badan Perlindungan Pekerja Migran Indonesia;https://lpse.bp2mi.go.id/eproc4;4.5u20220719;158;1;1;;2
1049;LPSE Badan Riset dan Inovasi Nasional;https://lpse.brin.go.id/eproc4;4.4u20220509;760;1;1;;2
491;LPSE Badan Siber dan Sandi Negara;https://lpse.bssn.go.id/eproc4;4.5u20220708;491;1;1;;2
1040;LPSE Badan Kependudukan dan Keluarga Berencana Nasional (BKKBN);http://lpse.bkkbn.go.id/eproc4;4.5u20220420;130;1;1;;2
646;LPSE IAIN Bukittinggi;https://lpse.kemenag.go.id/eproc4;4.5u20220708;170;1;0;;5
403;LPSE Institut Agama Islam Negeri Raden Intan Lampung;https://lpse.kemenag.go.id/eproc4;4.5u20220708;170;1;0;;5
137;LPSE Institut Teknologi Bandung;https://lpse.itb.ac.id/eproc4;4.3u20191009;137;1;0;;5
68;LPSE Institut Teknologi Sepuluh Nopember;http://lpse.its.ac.id/eproc4;4.5u20220520;68;1;1;;5
651;LPSE Jasamarga;https://lpse.jasamarga.com/eproc4;4.5u20220216;651;1;1;;6
498;LPSE Kabupaten Aceh Barat;http://lpse.acehbaratkab.go.id/eproc4;4.5u20220520;498;1;1;;4
625;LPSE Kabupaten Aceh Barat Daya;http://lpse.acehbaratdayakab.go.id/eproc4;4.5u20220520;625;1;1;;4
426;LPSE Kabupaten Aceh Besar;http://lpse.acehbesarkab.go.id/eproc4;4.5u20220721;426;1;1;;4
628;LPSE Kabupaten Aceh Jaya;http://lpse.acehjayakab.go.id/eproc4;4.4u20220601;628;1;1;;4
460;LPSE Kabupaten Aceh Selatan;http://lpse.acehselatankab.go.id/eproc4;4.4u20220601;460;1;1;;4
508;LPSE Kabupaten Aceh Singkil;https://lpse.acehsingkilkab.go.id/eproc4;4.5u20220715;508;1;1;;4
505;LPSE Kabupaten Aceh Tamiang;https://lpse.acehtamiangkab.go.id/eproc4;4.4u20210715;505;1;1;;4
296;LPSE Kabupaten Aceh Tengah;http://lpse.acehtengahkab.go.id/eproc4;4.4u20211110;296;1;1;;4
330;LPSE Kabupaten Aceh Tenggara;http://lpse.acehtenggarakab.go.id/eproc4;4.4u20220601;330;1;1;;4
517;LPSE Kabupaten Aceh Timur;http://lpse.acehtimurkab.go.id/eproc4;4.5u20220620;517;1;1;;4
189;LPSE Kabupaten Aceh Utara;https://lpse.acehutara.go.id/eproc4;4.4u20220601;189;1;1;;4
645;LPSE Kabupaten Agam;http://lpse.agamkab.go.id/eproc4;4.5u20220708;645;1;1;;4
702;LPSE Kabupaten Alor;http://lpse.alorkab.go.id/eproc4;4.5u20220721;702;1;1;;4
407;LPSE Kabupaten Asahan;http://103.15.243.151/eproc4;4.5u20220708;407;1;1;;4
679;LPSE Kabupaten Asmat;http://lpse.asmatkab.go.id/eproc4;4.5u20220513;679;1;1;;4
113;LPSE Kabupaten Badung;http://lpse.badungkab.go.id/eproc4;4.5u20220721;113;1;1;;4
56;LPSE Kabupaten Balangan;https://lpse.balangankab.go.id/eproc4;4.5u20220801;56;1;1;;4
93;LPSE Kabupaten Bandung;http://lpse.bandungkab.go.id/eproc4;4.5u20220721;93;1;1;;4
703;LPSE Kabupaten Bandung Barat;http://lpse.bandungbaratkab.go.id/eproc4;4.5u20220715;703;1;1;;4
456;LPSE Kabupaten Banggai;http://lpse.banggaikab.go.id/eproc4;4.5u20220721;456;1;1;;4
626;LPSE Kabupaten Banggai Kepulauan;http://lpse.banggaikep.go.id/eproc4;4.5u20220613;626;1;1;;4
738;LPSE Kabupaten Banggai Laut;http://lpse.banggailautkab.go.id/eproc4;4.5u20220721;738;1;1;;4
31;LPSE Kabupaten Bangka;https://lpse.bangka.go.id/eproc4;4.5u20220721;31;1;1;;4
340;LPSE Kabupaten Bangka Barat;https://lpse.bangkabaratkab.go.id/eproc4;4.5u20220801;340;1;1;;4
369;LPSE Kabupaten Bangka Selatan;https://lpse.bangkaselatankab.go.id/eproc4;4.4u20220525;369;1;1;;4
139;LPSE Kabupaten Bangka Tengah;https://lpse.bangkatengahkab.go.id/eproc4;4.5u20220721;139;1;1;;4
500;LPSE Kabupaten Bangkalan;https://lpse.bangkalankab.go.id/eproc4;4.5u20220705;500;1;1;;4
553;LPSE Kabupaten Bangli;http://lpse.banglikab.go.id/eproc4;4.4u20220324;553;1;1;;4
197;LPSE Kabupaten Banjar;https://lpse.banjarkab.go.id/eproc4;4.5u20220708;197;1;1;;4
129;LPSE Kabupaten Banjarnegara;http://lpse.banjarnegarakab.go.id/eproc4;4.5u20220801;129;1;1;;4
630;LPSE Kabupaten Bantaeng;http://lpse.bantaengkab.go.id/eproc4;4.5u20220613;630;1;1;;4
285;LPSE Kabupaten Bantul;http://lpse.bantulkab.go.id/eproc4;4.4u20220601;285;1;1;;4
153;LPSE Kabupaten Banyuasin;http://lpse.banyuasinkab.go.id/eproc4;4.5u20220708;153;1;1;;4
60;LPSE Kabupaten Banyumas;http://lpse.banyumaskab.go.id/eproc4;4.5u20220801-CA;60;1;1;;4
72;LPSE Kabupaten Banyuwangi;https://lpse.banyuwangikab.go.id/eproc4;4.4u20220601;72;1;1;;4
270;LPSE Kabupaten Barito Kuala;https://lpse.baritokualakab.go.id/eproc4;4.5u20220801;270;1;1;;4
353;LPSE Kabupaten Barito Selatan;https://lpse.baritoselatankab.go.id/eproc4;4.4u20210715;353;1;1;;4
392;LPSE Kabupaten Barito Timur;http://lpse.baritotimurkab.go.id/eproc4;4.5u20220426;392;1;1;;4
458;LPSE Kabupaten Barito Utara;https://lpse.baritoutarakab.go.id/eproc4;4.5u20220426;458;1;1;;4
619;LPSE Kabupaten Barru;http://lpse.barrukab.go.id/eproc4;4.5u20220715;619;0;1;;4
209;LPSE Kabupaten Batang;http://lpse.batangkab.go.id/eproc4;4.5u20220721;209;1;1;;4
226;LPSE Kabupaten Batanghari;http://lpse.batangharikab.go.id/eproc4;4.5u20220426;226;1;1;;4
676;LPSE Kabupaten Batu Bara;https://lpse.batubarakab.go.id/eproc4;4.4u20220509;676;1;1;;4
352;LPSE Kabupaten Bekasi;https://lpse.bekasikab.go.id/eproc4;4.5u20220705;352;0;1;;4
258;LPSE Kabupaten Belitung;https://lpse.belitung.go.id/eproc4;4.5u20220708;258;1;1;;4
179;LPSE Kabupaten Belitung Timur;https://lpse.belitungtimurkab.go.id/eproc4;4.5u20220708;179;1;1;;4
374;LPSE Kabupaten Belu;http://lpse.belukab.go.id/eproc4;4.5u20220623;374;1;1;;4
592;LPSE Kabupaten Bener Meriah;http://203.130.195.99/eproc4;4.5u20220708;592;1;1;;4
161;LPSE Kabupaten Bengkalis;http://lpse.bengkaliskab.go.id/eproc4;4.5u20220721;161;1;1;;4
444;LPSE Kabupaten Bengkayang;http://lpse.bengkayangkab.go.id/eproc4;4.5u20220414;444;1;1;;4
320;LPSE Kabupaten Bengkulu Selatan;http://lpse.bengkuluselatankab.go.id/eproc4;4.5u20220620;320;1;1;;4
515;LPSE Kabupaten Bengkulu Tengah;http://lpse.bengkulutengahkab.go.id/eproc4;4.5u20220804;515;1;1;;4
238;LPSE Kabupaten Bengkulu Utara;https://lpse.bengkuluutarakab.go.id/eproc4;4.4u20211027;238;1;1;;4
43;LPSE Kabupaten Berau;https://spse.beraukab.go.id/eproc4;4.4u20220601;43;1;1;;4
707;LPSE Kabupaten Biak Numfor;https://lpse.biakkab.go.id/eproc4;4.4u20220601;707;1;1;;4
539;LPSE Kabupaten Bima;http://lpse.bimakab.go.id/eproc4;4.5u20220705;539;1;1;;4
495;LPSE Kabupaten Bintan;https://lpse.bintankab.go.id/eproc4;4.5u20220721;495;1;1;;4
514;LPSE Kabupaten Bireuen;https://lpse.bireuenkab.go.id/eproc4;4.4u20220601;514;1;1;;4
203;LPSE Kabupaten Blitar;http://lpse.blitarkab.go.id/eproc4;4.5u20220801;203;1;1;;4
257;LPSE Kabupaten Blora;https://lpse.blorakab.go.id/eproc4;4.5u20220721;257;1;1;;4
463;LPSE Kabupaten Boalemo;https://lpse.boalemokab.go.id/eproc4;4.5u20220721;463;0;1;;4
601;LPSE Kabupaten Bogor;https://lpse.bogorkab.go.id/eproc4;4.5u20220801;601;1;1;;4
244;LPSE Kabupaten Bojonegoro;http://lpse.bojonegorokab.go.id/eproc4;4.4u20220601;244;1;1;;4
475;LPSE Kabupaten Bolaang Mongondow;http://lpse.bolmongkab.go.id/eproc4;4.4u20210813;475;1;1;;4
552;LPSE Kabupaten Bolaang Mongondow Selatan;http://lpse.bolselkab.go.id/eproc4;4.5u20220520;552;1;1;;4
650;LPSE Kabupaten Bolaang Mongondow Timur;http://lpse.boltimkab.go.id/eproc4;4.5u20220719;650;1;1;;4
344;LPSE Kabupaten Bolaang Mongondow Utara;http://180.250.123.107/eproc4;4.5u20220613;344;1;1;;4
492;LPSE Kabupaten Bombana;http://lpse.bombanakab.go.id/eproc4;4.5u20220520;492;1;1;;4
472;LPSE Kabupaten Bondowoso;http://lpse.bondowosokab.go.id/eproc4;4.4u20220601;472;1;1;;4
566;LPSE Kabupaten Bone;http://lpse.bone.go.id/eproc4;4.5u20220708;566;1;1;;4
417;LPSE Kabupaten Bone Bolango;http://lpse.bonebolangokab.go.id/eproc4;4.4u20220601;417;1;1;;4
1054;LPSE Kabupaten Boven Digoel;https://lpse.bovendigoelkab.go.id/eproc4;4.5u20220708;782;0;1;;4
280;LPSE Kabupaten Boyolali;https://lpse.boyolali.go.id/eproc4;4.5u20220715;280;1;1;;4
148;LPSE Kabupaten Brebes;http://lpse.brebeskab.go.id/eproc4;4.5u20220708;148;1;1;;4
358;LPSE Kabupaten Buleleng;https://eproc.bulelengkab.go.id/eproc4;4.4u20220601;358;1;1;;4
292;LPSE Kabupaten Bulukumba;http://lpse.bulukumbakab.go.id/eproc4;4.5u20220513;292;1;1;;4
268;LPSE Kabupaten Bulungan;http://spse.bulungan.go.id/eproc4;4.4u20220601;268;1;1;;4
425;LPSE Kabupaten Bungo;http://lpse.bungokab.go.id/eproc4;4.5u20220426;425;1;1;;4
677;LPSE Kabupaten Buol;http://lpsebuolkab.org/eproc4;4.4u20220525;677;1;1;;4
697;LPSE Kabupaten Buru;http://103.60.181.130/eproc4;4.5u20220602;697;1;1;;4
720;LPSE Kabupaten Buru Selatan;http://202.43.188.110/eproc4;4.5u20220513;720;1;1;;4
451;LPSE Kabupaten Buton;https://lpse.butonkab.go.id/eproc4;4.5u20220719;451;1;1;;4
719;LPSE Kabupaten Buton Selatan;https://lpse.butonselatankab.go.id/eproc4;4.5u20220620;719;1;1;;4
728;LPSE Kabupaten Buton Tengah;http://lpse.butontengahkab.go.id/eproc4;4.4u20211116;728;1;1;;4
623;LPSE Kabupaten Buton Utara;http://lpse.butonutarakab.go.id/eproc4;4.5u20220620;623;1;1;;4
672;LPSE Kabupaten Ciamis;https://lpse.ciamiskab.go.id/eproc4;4.4u20220601;672;1;1;;4
418;LPSE Kabupaten Cianjur;http://lpse.cianjurkab.go.id/eproc4;4.5u20220801;418;1;1;;4
286;LPSE Kabupaten Cilacap;https://lpse.cilacapkab.go.id/eproc4;4.4u20220420;286;1;1;;4
398;LPSE Kabupaten Cirebon;http://lpse.cirebonkab.go.id/eproc4;4.5u20220628;398;1;1;;4
462;LPSE Kabupaten Dairi;https://lpse.dairikab.go.id/eproc4;4.5u20220721;462;1;1;;4
745;LPSE Kabupaten Deiyai;http://103.170.105.24/eproc4;4.5u20220715;745;1;1;;4
549;LPSE Kabupaten Deli Serdang;https://lpse.deliserdangkab.go.id/eproc4;4.5u20220721;549;1;1;;4
423;LPSE Kabupaten Demak;https://lpse.demakkab.go.id/eproc4;4.4u20220601;423;1;1;;4
443;LPSE Kabupaten Dharmasraya;http://lpse.dharmasrayakab.go.id/eproc4;4.4u20210907;443;1;1;;4
751;LPSE Kabupaten Dogiyai;http://36.89.9.190/eproc4;4.3u20190513;751;1;0;;4
479;LPSE Kabupaten Dompu;https://lpse.dompukab.go.id/eproc4;4.5u20220721;479;1;1;;4
242;LPSE Kabupaten Donggala;http://lpse.donggala.go.id/eproc4;4.5u20220708;242;1;1;;4
585;LPSE Kabupaten Empat Lawang;https://lpse.empatlawangkab.go.id/eproc4;4.5u20220708;585;1;1;;4
135;LPSE Kabupaten Ende;http://lpse.endekab.go.id/eproc4;4.4u20220601;135;1;1;;4
231;LPSE Kabupaten Enrekang;http://lpse.enrekangkab.go.id/eproc4;4.4u20210221;231;1;1;;4
559;LPSE Kabupaten Fakfak;http://103.131.61.7/eproc4;4.4u20220601;559;1;1;;4
631;LPSE Kabupaten Flores Timur;http://103.131.61.17/eproc4;4.5u20220705;631;0;1;;4
1007;LPSE Kabupaten Garut;https://lpse.jabarprov.go.id/eproc4;4.5u20220721;14;1;1;;4
497;LPSE Kabupaten Gayo Lues;https://lpse.gayolueskab.go.id/eproc4;4.5u20220705;497;0;1;;4
350;LPSE Kabupaten Gianyar;https://lpse.gianyarkab.go.id/eproc4;4.5u20220721;350;1;1;;4
606;LPSE Kabupaten Gorontalo;http://lpse.gorontalokab.go.id/eproc4;4.5u20220721;606;1;1;;4
452;LPSE Kabupaten Gorontalo Utara;http://lpse.gorutkab.go.id/eproc4;4.5u20220715;452;1;1;;4
644;LPSE Kabupaten Gowa;http://lpse.gowakab.go.id/eproc4;4.5u20220708;644;1;1;;4
122;LPSE Kabupaten Gresik;http://lpse.gresikkab.go.id/eproc4;4.5u20220705;122;1;1;;4
211;LPSE Kabupaten Grobogan;http://lpse.grobogan.go.id/eproc4;4.5u20220801;211;1;1;;4
621;LPSE Kabupaten Gunung Kidul;https://lpse.gunungkidulkab.go.id/eproc4;4.5u20220804;621;1;1;;4
379;LPSE Kabupaten Gunung Mas;https://lpse.gunungmaskab.go.id/eproc4;4.4u20220601;379;1;1;;4
698;LPSE Kabupaten Halmahera Barat;http://lpse.halbarkab.go.id/eproc4;4.5u20220207;698;1;1;;4
421;LPSE Kabupaten Halmahera Selatan;http://lpse.halmaheraselatankab.go.id/eproc4;4.5u20220721;421;1;1;;4
729;LPSE Kabupaten Halmahera Tengah;http://lpse.haltengkab.go.id/eproc4;4.5u20220708;729;1;1;;4
722;LPSE Kabupaten Halmahera Timur;http://lpse-haltimkab.go.id/eproc4;4.4u20220420;722;1;1;;4
233;LPSE Kabupaten Halmahera Utara;http://lpse.halmaherautarakab.go.id/eproc4;4.5u20220801;233;1;1;;4
282;LPSE Kabupaten Hulu Sungai Selatan;http://lpse.hulusungaiselatankab.go.id/eproc4;4.5u20220708;282;1;1;;4
315;LPSE Kabupaten Hulu Sungai Tengah;http://lpse.hulusungaitengahkab.go.id/eproc4;4.5u20220801;315;1;1;;4
85;LPSE Kabupaten Hulu Sungai Utara;http://lpse.hsu.go.id/eproc4;4.4u20220525;85;1;1;;4
420;LPSE Kabupaten Humbang Hasundutan;http://lpse.humbanghasundutankab.go.id/eproc4;4.4u20210715;420;1;1;;4
165;LPSE Kabupaten Indragiri Hilir;http://lpse.inhilkab.go.id/eproc4;4.4u20210715;165;1;1;;4
376;LPSE Kabupaten Indragiri Hulu;http://lpse.inhukab.go.id/eproc4;4.4u20220525;376;1;1;;4
589;LPSE Kabupaten Indramayu;http://lpse.indramayukab.go.id/eproc4;4.5u20220801;589;1;1;;4
742;LPSE Kabupaten Intan Jaya;http://103.100.247.141/eproc4;4.4u20220601;742;1;1;;4
647;LPSE Kabupaten Jayapura;https://lpse.jayapurakab.go.id/eproc4;4.5u20220620;647;1;1;;4
307;LPSE Kabupaten Jayawijaya;https://lpse.jayawijayakab.go.id/eproc4;4.4u20220324;307;1;1;;4
200;LPSE Kabupaten Jember;http://lpse.jemberkab.go.id/eproc4;4.5u20220613;200;1;1;;4
167;LPSE Kabupaten Jembrana;https://lpse.jembranakab.go.id/eproc4;4.5u20220719;167;1;1;;4
466;LPSE Kabupaten Jeneponto;https://lpse.jenepontokab.go.id/eproc4;4.4u20220601;466;1;1;;4
182;LPSE Kabupaten Jepara;https://lpse.jepara.go.id/eproc4;4.5u20220721-CA;182;1;1;;4
116;LPSE Kabupaten Jombang;http://lpse.jombangkab.go.id/eproc4;4.4u20211027;116;1;1;;4
736;LPSE Kabupaten Kaimana;http://lpse.kaimanakab.go.id/eproc4;4.5u20220407;736;1;1;;4
232;LPSE Kabupaten Kampar;https://lpse.kamparkab.go.id/eproc4;4.4u20220601;232;1;1;;4
322;LPSE Kabupaten Kapuas;http://lpse.kapuaskab.go.id/eproc4;4.5u20220520;322;1;1;;4
488;LPSE Kabupaten Kapuas Hulu;http://lpse.kapuashulukab.go.id/eproc4;4.5u20220520;488;1;1;;4
141;LPSE Kabupaten Karanganyar;http://lpse.karanganyarkab.go.id/eproc4;4.5u20220804-CA;141;1;1;;4
513;LPSE Kabupaten Karangasem;http://lpse.karangasemkab.go.id/eproc4;4.5u20220705;513;1;1;;4
727;LPSE Kabupaten Karawang;https://lpse.karawangkab.go.id/eproc4;4.5u20220705;727;0;1;;4
147;LPSE Kabupaten Karimun;http://lpsetbk.karimunkab.go.id/eproc4;4.5u20220715;147;1;1;;4
516;LPSE Kabupaten Karo;http://lpse.karokab.go.id/eproc4;4.5u20220715;516;1;1;;4
438;LPSE Kabupaten Katingan;http://lpse.katingankab.go.id/eproc4;4.5u20220708;438;1;1;;4
431;LPSE Kabupaten Kaur;https://lpse.kaurkab.go.id/eproc4;4.4u20220324;431;1;1;;4
393;LPSE Kabupaten Kayong Utara;http://lpse.kayongutarakab.go.id/eproc4;4.4u20220601;393;1;1;;4
53;LPSE Kabupaten Kebumen;https://lpse.kebumenkab.go.id/eproc4;4.4u20220324;53;1;1;;4
207;LPSE Kabupaten Kediri;http://lpse.kedirikab.go.id/eproc4;4.5u20220721;207;1;1;;4
648;LPSE Kabupaten Keerom;http://lpse.keeromkab.go.id/eproc4;4.4u20220601;648;1;1;;4
501;LPSE Kabupaten Kendal;https://lpse.kendalkab.go.id/eproc4;4.5u20220721;501;1;1;;4
377;LPSE Kabupaten Kepahiang;http://lpse.kepahiangkab.go.id/eproc4;4.5u20220719;377;1;1;;4
365;LPSE Kabupaten Kepulauan Anambas;http://lpse.anambaskab.go.id/eproc4;4.5u20220715;365;1;1;;4
674;LPSE Kabupaten Kepulauan Aru;http://lpse.kepulauanarukab.go.id/eproc4;4.4u20210715;674;1;1;;4
489;LPSE Kabupaten Kepulauan Mentawai;https://lpse.mentawaikab.go.id/eproc4;4.5u20220513;489;1;1;;4
506;LPSE Kabupaten Kepulauan Sangihe;http://lpse.sangihekab.go.id/eproc4;4.5u20220801;506;1;1;;4
570;LPSE Kabupaten Kepulauan Selayar;http://lpse.kepulauanselayarkab.go.id/eproc4;4.4u20211004;570;1;1;;4
1060;LPSE Kabupaten Kepulauan Tanimbar;http://lpse.tanimbar.go.id/eproc4;4.5u20220705;688;0;1;;4
737;LPSE Kabupaten Kepulauan Yapen;http://182.23.40.66/eproc4;4.4u20220525;737;1;1;;4
155;LPSE Kabupaten Kerinci;https://lpse.kerincikab.go.id/eproc4;4.5u20220513;155;1;1;;4
110;LPSE Kabupaten Ketapang;http://lpse.ketapangkab.go.id/eproc4;4.5u20220715;110;1;1;;4
51;LPSE Kabupaten Klaten;http://lpse.klaten.go.id/eproc4;4.5u20220801;51;1;1;;4
433;LPSE Kabupaten Klungkung;https://lpse.klungkungkab.go.id/eproc4;4.5u20220804;433;1;1;;4
474;LPSE Kabupaten Kolaka;https://lpse.kolakakab.go.id/eproc4;4.5u20220804;474;1;1;;4
733;LPSE Kabupaten Kolaka Timur;https://lpse.kolakatimurkab.go.id/eproc4;4.5u20220513;733;1;1;;4
